"","date","sender","sender.carrier","receiver","receiver.carrier","length.call"
"537",2,"201.848.2591","2","303.579.3831","1",31
"538",2,"201.848.2591","2","303.579.7430","1",25
"539",2,"201.848.2591","2","715.855.8913","3",17
"540",2,"201.848.2591","2","715.855.5625","3",21
"541",2,"201.848.2591","2","303.579.4174","1",15
"542",2,"201.848.2591","2","201.848.9434","2",29
"543",2,"201.848.2591","2","303.579.7836","1",1
"544",2,"201.848.9659","2","715.855.7980","3",10
"545",2,"201.848.9659","2","715.855.1362","3",18
"546",2,"201.848.9659","2","715.855.9112","3",1
"547",2,"201.848.9659","2","201.848.7217","2",25
"548",2,"201.848.9659","2","303.579.4650","1",1
"549",2,"201.848.9659","2","715.855.1647","3",19
"550",2,"201.848.9659","2","201.848.7217","2",23
"551",2,"201.848.9659","2","201.848.7217","2",25
"552",2,"201.848.9659","2","303.579.2647","1",28
"553",2,"201.848.1922","2","303.579.5670","1",1
"554",2,"201.848.1922","2","303.579.4242","1",24
"555",2,"201.848.1922","2","303.579.1547","1",35
"556",2,"201.848.1922","2","303.579.1547","1",15
"557",2,"201.848.1922","2","715.855.9112","3",17
"558",2,"201.848.1922","2","303.579.6368","1",1
"559",2,"201.848.1004","2","715.855.4683","3",23
"560",2,"201.848.1004","2","303.579.7836","1",17
"561",2,"201.848.1004","2","303.579.4963","1",22
"562",2,"201.848.9434","2","303.579.2383","1",1
"563",2,"201.848.9434","2","715.855.4683","3",16
"564",2,"201.848.9434","2","303.579.5503","1",22
"565",2,"201.848.7217","2","201.848.4553","2",22
"566",2,"201.848.7217","2","303.579.1986","1",27
"567",2,"201.848.4553","2","715.855.7980","3",17
"568",2,"201.848.4553","2","715.855.6576","3",18
"569",2,"201.848.4553","2","303.579.2383","1",25
"570",2,"201.848.4553","2","303.579.5497","1",24
"571",2,"201.848.4553","2","303.579.6663","1",30
"572",2,"201.848.4553","2","715.855.7108","3",21
"573",2,"201.848.5119","2","715.855.7910","3",26
"574",2,"201.848.5119","2","715.855.9112","3",1
"575",2,"201.848.5119","2","303.579.4174","1",20
"576",2,"201.848.5119","2","201.848.7217","2",22
"577",2,"201.848.5119","2","715.855.2472","3",24
"578",2,"201.848.5119","2","201.848.2591","2",21
"579",2,"201.848.5119","2","303.579.4650","1",22
"580",2,"201.848.5119","2","303.579.4963","1",25
"581",2,"201.848.5119","2","303.579.6859","1",16
"582",2,"201.848.5119","2","201.848.7217","2",17
"583",2,"201.848.3896","2","303.579.4963","1",28
"584",2,"201.848.3896","2","303.579.7875","1",24
"585",2,"201.848.3896","2","715.855.4683","3",38
"586",2,"201.848.3896","2","715.855.2472","3",15
"587",2,"201.848.3896","2","715.855.9109","3",1
"588",2,"201.848.3896","2","715.855.7910","3",21
"589",2,"201.848.3896","2","201.848.1004","2",1
"590",2,"201.848.4767","2","303.579.6859","1",27
"591",2,"201.848.4767","2","715.855.6576","3",1
"592",2,"201.848.4767","2","715.855.1191","3",20
"593",2,"201.848.4767","2","715.855.7910","3",25
"594",2,"201.848.4767","2","715.855.8913","3",27
"595",2,"715.855.1191","3","303.579.1975","1",16
"596",2,"715.855.1191","3","715.855.4683","3",1
"597",2,"715.855.1191","3","303.579.4650","1",26
"598",2,"715.855.1191","3","715.855.2472","3",19
"599",2,"715.855.1191","3","303.579.4174","1",19
"600",2,"715.855.1191","3","303.579.6859","1",38
"601",2,"715.855.1191","3","303.579.2647","1",21
"602",2,"715.855.1191","3","201.848.2591","2",24
"603",2,"715.855.1191","3","715.855.7477","3",31
"604",2,"715.855.2472","3","303.579.5503","1",21
"605",2,"715.855.2472","3","303.579.1990","1",25
"606",2,"715.855.2472","3","715.855.1191","3",44
"607",2,"715.855.2472","3","715.855.6702","3",41
"608",2,"715.855.2472","3","201.848.4767","2",30
"609",2,"715.855.1703","3","715.855.9109","3",22
"610",2,"715.855.1703","3","303.579.6368","1",28
"611",2,"715.855.1703","3","303.579.5670","1",29
"612",2,"715.855.1703","3","715.855.6576","3",24
"613",2,"715.855.8913","3","715.855.2472","3",1
"614",2,"715.855.8913","3","303.579.5503","1",21
"615",2,"715.855.8913","3","715.855.2472","3",26
"616",2,"715.855.8913","3","303.579.1547","1",28
"617",2,"715.855.8913","3","303.579.8574","1",40
"618",2,"715.855.8913","3","715.855.1191","3",1
"619",2,"715.855.9109","3","303.579.4963","1",1
"620",2,"715.855.9109","3","303.579.8574","1",21
"621",2,"715.855.9109","3","715.855.8913","3",26
"622",2,"715.855.9109","3","715.855.7910","3",1
"623",2,"715.855.9109","3","715.855.5441","3",25
"624",2,"715.855.9109","3","303.579.5497","1",17
"625",2,"715.855.9109","3","303.579.3247","1",26
"626",2,"715.855.9109","3","303.579.5497","1",20
"627",2,"715.855.7108","3","303.579.4174","1",25
"628",2,"715.855.7108","3","303.579.2647","1",20
"629",2,"715.855.7108","3","201.848.1004","2",27
"630",2,"715.855.7108","3","303.579.4963","1",24
"631",2,"715.855.7108","3","303.579.4650","1",19
"632",2,"715.855.7108","3","715.855.7910","3",17
"633",2,"715.855.7108","3","201.848.4553","2",32
"634",2,"715.855.1048","3","303.579.2647","1",1
"635",2,"715.855.1048","3","715.855.9112","3",19
"636",2,"715.855.1048","3","201.848.1922","2",21
"637",2,"715.855.1048","3","201.848.2591","2",26
"638",2,"715.855.6702","3","303.579.7875","1",22
"639",2,"715.855.6702","3","303.579.2647","1",20
"640",2,"715.855.6702","3","303.579.9383","1",18
"641",2,"715.855.6702","3","303.579.5503","1",1
"642",2,"715.855.6702","3","715.855.5625","3",21
"643",2,"715.855.6702","3","201.848.9659","2",37
"644",2,"715.855.6702","3","715.855.1048","3",27
"645",2,"715.855.6702","3","715.855.1362","3",17
"646",2,"715.855.4683","3","715.855.2472","3",30
"647",2,"715.855.4683","3","715.855.1048","3",22
"648",2,"715.855.4683","3","303.579.8574","1",20
"649",2,"715.855.4683","3","303.579.6859","1",23
"650",2,"715.855.4683","3","201.848.9434","2",26
"651",2,"715.855.5441","3","303.579.4242","1",18
"652",2,"715.855.5441","3","303.579.7836","1",33
"653",2,"715.855.5441","3","303.579.5503","1",33
"654",2,"715.855.5441","3","715.855.7477","3",20
"655",2,"715.855.5441","3","303.579.2383","1",1
"656",2,"715.855.7910","3","201.848.9659","2",1
"657",2,"715.855.7910","3","303.579.6368","1",17
"658",2,"715.855.7910","3","715.855.9112","3",26
"659",2,"715.855.7910","3","715.855.4149","3",24
"660",2,"715.855.7910","3","303.579.4650","1",34
"661",2,"715.855.1647","3","715.855.6576","3",20
"662",2,"715.855.1647","3","715.855.9112","3",22
"663",2,"715.855.1647","3","715.855.8913","3",1
"664",2,"715.855.1647","3","303.579.4650","1",26
"665",2,"715.855.1647","3","201.848.7217","2",1
"666",2,"715.855.1647","3","303.579.4963","1",21
"667",2,"715.855.1647","3","303.579.4650","1",32
"668",2,"715.855.1647","3","303.579.6859","1",20
"669",2,"715.855.7980","3","201.848.3896","2",15
"670",2,"715.855.7980","3","303.579.7836","1",27
"671",2,"715.855.7980","3","715.855.7108","3",23
"672",2,"715.855.7980","3","303.579.7836","1",25
"673",2,"715.855.7980","3","715.855.1191","3",18
"674",2,"715.855.7980","3","715.855.6576","3",1
"675",2,"715.855.1362","3","303.579.4963","1",29
"676",2,"715.855.1362","3","715.855.1647","3",1
"677",2,"715.855.1362","3","201.848.4553","2",1
"678",2,"715.855.1362","3","715.855.5441","3",21
"679",2,"715.855.1362","3","715.855.7108","3",31
"680",2,"715.855.1362","3","201.848.2591","2",25
"681",2,"715.855.1362","3","715.855.2472","3",1
"682",2,"715.855.1362","3","715.855.7910","3",19
"683",2,"715.855.1362","3","715.855.4683","3",26
"684",2,"715.855.1362","3","303.579.6859","1",22
"685",2,"715.855.7477","3","715.855.8913","3",20
"686",2,"715.855.7477","3","715.855.9112","3",42
"687",2,"715.855.7477","3","715.855.8913","3",17
"688",2,"715.855.7477","3","303.579.1975","1",22
"689",2,"715.855.7477","3","303.579.7430","1",29
"690",2,"715.855.9112","3","303.579.3831","1",1
"691",2,"715.855.9112","3","715.855.1647","3",15
"692",2,"715.855.9112","3","303.579.2647","1",36
"693",2,"715.855.9112","3","303.579.4650","1",17
"694",2,"715.855.9112","3","303.579.5497","1",19
"695",2,"715.855.9112","3","303.579.4650","1",1
"696",2,"715.855.9112","3","201.848.9434","2",35
"697",2,"715.855.9112","3","715.855.4149","3",35
"698",2,"715.855.9112","3","201.848.9659","2",22
"699",2,"715.855.2759","3","303.579.1547","1",26
"700",2,"715.855.2759","3","201.848.7217","2",25
"701",2,"715.855.2759","3","201.848.7217","2",25
"702",2,"715.855.2759","3","715.855.1048","3",25
"703",2,"715.855.2759","3","715.855.7910","3",34
"704",2,"715.855.4149","3","303.579.1547","1",1
"705",2,"715.855.4149","3","303.579.4650","1",26
"706",2,"715.855.4149","3","201.848.3896","2",34
"707",2,"715.855.4149","3","201.848.4553","2",1
"708",2,"715.855.4149","3","715.855.7108","3",27
"709",2,"715.855.4149","3","201.848.4553","2",22
"710",2,"715.855.4149","3","201.848.3896","2",1
"711",2,"715.855.4149","3","303.579.6859","1",15
"712",2,"715.855.4149","3","715.855.6702","3",23
"713",2,"715.855.4149","3","303.579.5497","1",36
"714",2,"715.855.6576","3","715.855.9109","3",33
"715",2,"715.855.6576","3","201.848.5119","2",25
"716",2,"715.855.6576","3","715.855.7108","3",26
"717",2,"715.855.6576","3","303.579.4650","1",32
"718",2,"715.855.6576","3","201.848.7217","2",48
"719",2,"715.855.5625","3","715.855.1647","3",20
"720",2,"715.855.5625","3","715.855.1048","3",1
"721",2,"715.855.5625","3","201.848.4553","2",1
"722",2,"715.855.5625","3","715.855.7910","3",14
"723",2,"715.855.5625","3","303.579.2647","1",26
"724",2,"715.855.5625","3","715.855.1048","3",36
"725",2,"715.855.5625","3","303.579.8574","1",23
"726",2,"715.855.5625","3","201.848.7217","2",18
"727",2,"715.855.5625","3","715.855.9112","3",25
"728",3,"303.579.3831","1","303.579.5670","1",16
"729",3,"303.579.3831","1","715.855.7910","3",37
"730",3,"303.579.3831","1","715.855.7477","3",1
"731",3,"303.579.3831","1","303.579.6368","1",1
"732",3,"303.579.4650","1","715.855.1362","3",21
"733",3,"303.579.4650","1","201.848.7217","2",27
"734",3,"303.579.4650","1","715.855.7108","3",33
"735",3,"303.579.4650","1","303.579.7836","1",30
"736",3,"303.579.2647","1","303.579.8574","1",22
"737",3,"303.579.2647","1","715.855.9109","3",29
"738",3,"303.579.2647","1","715.855.2472","3",19
"739",3,"303.579.1986","1","715.855.7910","3",13
"740",3,"303.579.1986","1","303.579.5670","1",18
"741",3,"303.579.1986","1","715.855.7108","3",24
"742",3,"303.579.1986","1","303.579.5670","1",31
"743",3,"303.579.5313","1","715.855.5625","3",1
"744",3,"303.579.5313","1","715.855.8913","3",20
"745",3,"303.579.5313","1","201.848.4553","2",18
"746",3,"303.579.5313","1","303.579.4963","1",34
"747",3,"303.579.5313","1","303.579.5497","1",25
"748",3,"303.579.5313","1","303.579.6368","1",43
"749",3,"303.579.5313","1","201.848.3896","2",24
"750",3,"303.579.6859","1","303.579.9383","1",24
"751",3,"303.579.6859","1","715.855.5625","3",1
"752",3,"303.579.6859","1","715.855.7910","3",24
"753",3,"303.579.6859","1","303.579.9383","1",19
"754",3,"303.579.1990","1","303.579.4963","1",1
"755",3,"303.579.1990","1","715.855.5625","3",1
"756",3,"303.579.1990","1","201.848.4767","2",28
"757",3,"303.579.1547","1","715.855.2472","3",27
"758",3,"303.579.1547","1","303.579.3831","1",1
"759",3,"303.579.1547","1","201.848.3896","2",27
"760",3,"303.579.1547","1","715.855.9112","3",24
"761",3,"303.579.1547","1","201.848.9659","2",26
"762",3,"303.579.4963","1","303.579.7875","1",25
"763",3,"303.579.4963","1","715.855.7980","3",35
"764",3,"303.579.4963","1","715.855.5625","3",22
"765",3,"303.579.2383","1","715.855.2472","3",1
"766",3,"303.579.2383","1","201.848.3896","2",30
"767",3,"303.579.2383","1","303.579.6663","1",30
"768",3,"303.579.2383","1","715.855.1647","3",30
"769",3,"303.579.2383","1","201.848.9659","2",1
"770",3,"303.579.2383","1","303.579.4174","1",30
"771",3,"303.579.2383","1","715.855.2472","3",21
"772",3,"303.579.2383","1","303.579.6368","1",35
"773",3,"303.579.6223","1","303.579.5670","1",25
"774",3,"303.579.6223","1","303.579.4963","1",1
"775",3,"303.579.6223","1","715.855.8913","3",26
"776",3,"303.579.6223","1","201.848.2591","2",1
"777",3,"303.579.6223","1","201.848.7217","2",17
"778",3,"303.579.6223","1","303.579.4174","1",21
"779",3,"303.579.6223","1","715.855.7910","3",24
"780",3,"303.579.4242","1","715.855.2472","3",1
"781",3,"303.579.4242","1","303.579.2647","1",1
"782",3,"303.579.4242","1","715.855.1191","3",1
"783",3,"303.579.4242","1","715.855.1191","3",42
"784",3,"303.579.4242","1","201.848.9659","2",19
"785",3,"303.579.4242","1","303.579.1547","1",20
"786",3,"303.579.3352","1","715.855.7910","3",21
"787",3,"303.579.3352","1","303.579.8574","1",23
"788",3,"303.579.3352","1","715.855.2472","3",30
"789",3,"303.579.3352","1","715.855.6702","3",1
"790",3,"303.579.3352","1","303.579.4650","1",22
"791",3,"303.579.3352","1","201.848.4553","2",21
"792",3,"303.579.3352","1","303.579.5670","1",21
"793",3,"303.579.3352","1","201.848.9659","2",33
"794",3,"303.579.1975","1","303.579.6859","1",34
"795",3,"303.579.1975","1","715.855.2472","3",1
"796",3,"303.579.1975","1","201.848.2591","2",24
"797",3,"303.579.1975","1","201.848.4767","2",25
"798",3,"303.579.1975","1","201.848.3896","2",31
"799",3,"303.579.3247","1","201.848.7217","2",10
"800",3,"303.579.3247","1","303.579.7430","1",20
"801",3,"303.579.3247","1","715.855.9112","3",30
"802",3,"303.579.3247","1","715.855.8913","3",21
"803",3,"303.579.3247","1","715.855.1703","3",26
"804",3,"303.579.3247","1","201.848.7217","2",19
"805",3,"303.579.3247","1","303.579.2647","1",1
"806",3,"303.579.3247","1","303.579.5503","1",17
"807",3,"303.579.7430","1","303.579.3352","1",17
"808",3,"303.579.7430","1","303.579.5503","1",20
"809",3,"303.579.7430","1","715.855.8913","3",27
"810",3,"303.579.7430","1","303.579.6368","1",33
"811",3,"303.579.7836","1","201.848.9659","2",1
"812",3,"303.579.7836","1","201.848.3896","2",21
"813",3,"303.579.7836","1","303.579.2383","1",17
"814",3,"303.579.7836","1","715.855.1191","3",1
"815",3,"303.579.7836","1","715.855.6576","3",1
"816",3,"303.579.7836","1","303.579.2383","1",19
"817",3,"303.579.7836","1","201.848.3896","2",26
"818",3,"303.579.7836","1","201.848.4553","2",20
"819",3,"303.579.7836","1","303.579.2383","1",16
"820",3,"303.579.8574","1","303.579.4963","1",22
"821",3,"303.579.8574","1","201.848.2591","2",34
"822",3,"303.579.8574","1","201.848.3896","2",28
"823",3,"303.579.8574","1","303.579.5313","1",40
"824",3,"303.579.8574","1","201.848.7217","2",23
"825",3,"303.579.8488","1","715.855.1647","3",27
"826",3,"303.579.8488","1","303.579.2647","1",24
"827",3,"303.579.8488","1","715.855.9112","3",26
"828",3,"303.579.8488","1","303.579.6368","1",37
"829",3,"303.579.8488","1","201.848.9434","2",26
"830",3,"303.579.8488","1","303.579.4242","1",18
"831",3,"303.579.8488","1","201.848.1004","2",1
"832",3,"303.579.9383","1","715.855.9109","3",20
"833",3,"303.579.9383","1","303.579.6082","1",18
"834",3,"303.579.9383","1","715.855.9112","3",21
"835",3,"303.579.9383","1","303.579.2383","1",1
"836",3,"303.579.3389","1","201.848.4553","2",34
"837",3,"303.579.3389","1","303.579.1990","1",26
"838",3,"303.579.3389","1","303.579.2647","1",20
"839",3,"303.579.3389","1","715.855.2472","3",29
"840",3,"303.579.3389","1","201.848.9434","2",23
"841",3,"303.579.3389","1","303.579.7875","1",34
"842",3,"303.579.5503","1","201.848.9659","2",21
"843",3,"303.579.5503","1","201.848.5119","2",21
"844",3,"303.579.5503","1","303.579.4650","1",25
"845",3,"303.579.5503","1","715.855.5441","3",30
"846",3,"303.579.5503","1","715.855.7108","3",18
"847",3,"303.579.6082","1","201.848.9659","2",19
"848",3,"303.579.6082","1","715.855.1647","3",30
"849",3,"303.579.6082","1","715.855.4149","3",25
"850",3,"303.579.6082","1","303.579.1547","1",1
"851",3,"303.579.6082","1","715.855.1647","3",18
"852",3,"303.579.6082","1","303.579.4963","1",20
"853",3,"303.579.4174","1","715.855.4149","3",16
"854",3,"303.579.4174","1","303.579.4650","1",1
"855",3,"303.579.4174","1","201.848.4553","2",27
"856",3,"303.579.4174","1","201.848.3896","2",21
"857",3,"303.579.5497","1","303.579.4963","1",1
"858",3,"303.579.5497","1","303.579.5313","1",19
"859",3,"303.579.5497","1","303.579.6223","1",1
"860",3,"303.579.5497","1","303.579.6368","1",11
"861",3,"303.579.5497","1","303.579.3247","1",1
"862",3,"303.579.6368","1","303.579.4963","1",21
"863",3,"303.579.6368","1","715.855.9109","3",21
"864",3,"303.579.6368","1","715.855.7910","3",25
"865",3,"303.579.6368","1","303.579.7836","1",36
"866",3,"303.579.6368","1","303.579.5497","1",29
"867",3,"303.579.6368","1","715.855.1647","3",43
"868",3,"303.579.6368","1","303.579.5670","1",25
"869",3,"303.579.1320","1","303.579.8574","1",22
"870",3,"303.579.1320","1","303.579.4963","1",29
"871",3,"303.579.1320","1","201.848.7217","2",19
"872",3,"303.579.1320","1","303.579.6082","1",24
"873",3,"303.579.1320","1","303.579.2647","1",30
"874",3,"303.579.1320","1","303.579.4242","1",24
"875",3,"303.579.1320","1","715.855.5441","3",22
"876",3,"303.579.1320","1","715.855.1647","3",19
"877",3,"303.579.1320","1","715.855.9112","3",22
"878",3,"303.579.6663","1","201.848.4767","2",24
"879",3,"303.579.6663","1","303.579.7836","1",29
"880",3,"303.579.6663","1","715.855.4149","3",39
"881",3,"303.579.6663","1","303.579.5670","1",1
"882",3,"303.579.6663","1","303.579.2383","1",18
"883",3,"303.579.6663","1","303.579.7836","1",1
"884",3,"303.579.6663","1","303.579.2647","1",15
"885",3,"303.579.6663","1","715.855.2472","3",23
"886",3,"303.579.6663","1","303.579.3389","1",1
"887",3,"303.579.6663","1","201.848.4553","2",35
"888",3,"303.579.6663","1","303.579.3831","1",1
"889",3,"303.579.6663","1","715.855.7108","3",29
"890",3,"303.579.6663","1","201.848.4767","2",26
"891",3,"303.579.5670","1","303.579.6082","1",1
"892",3,"303.579.5670","1","715.855.1647","3",1
"893",3,"303.579.5670","1","303.579.5503","1",1
"894",3,"303.579.5670","1","715.855.1647","3",26
"895",3,"303.579.5670","1","303.579.4650","1",22
"896",3,"303.579.5670","1","201.848.9659","2",1
"897",3,"303.579.5670","1","303.579.3831","1",27
"898",3,"303.579.5670","1","303.579.7836","1",1
"899",3,"303.579.5670","1","201.848.4553","2",33
"900",3,"201.848.2591","2","303.579.6859","1",1
"901",3,"201.848.2591","2","303.579.1547","1",22
"902",3,"201.848.2591","2","303.579.5503","1",31
"903",3,"201.848.2591","2","303.579.6082","1",14
"904",3,"201.848.2591","2","303.579.3247","1",19
"905",3,"201.848.2591","2","303.579.3247","1",25
"906",3,"201.848.2591","2","303.579.4650","1",19
"907",3,"201.848.2591","2","715.855.9112","3",1
"908",3,"201.848.9659","2","201.848.9434","2",24
"909",3,"201.848.9659","2","303.579.4242","1",30
"910",3,"201.848.9659","2","303.579.7430","1",34
"911",3,"201.848.9659","2","303.579.1547","1",29
"912",3,"201.848.9659","2","715.855.9109","3",1
"913",3,"201.848.9659","2","715.855.8913","3",13
"914",3,"201.848.1922","2","303.579.9383","1",23
"915",3,"201.848.1922","2","715.855.1647","3",1
"916",3,"201.848.1922","2","715.855.1647","3",23
"917",3,"201.848.1922","2","303.579.4650","1",29
"918",3,"201.848.1922","2","303.579.5497","1",24
"919",3,"201.848.1922","2","201.848.4767","2",26
"920",3,"201.848.1922","2","201.848.9434","2",1
"921",3,"201.848.1004","2","303.579.3247","1",24
"922",3,"201.848.1004","2","303.579.6663","1",30
"923",3,"201.848.1004","2","303.579.4963","1",16
